track_id,text_preview,full_text_analyzed,unnatural,natural,dominant_class,confidence
181,"Ае, захавать cream, motherfuckers Захавать cream. В голове маразм, вспоминаю старое Хочу начать всё ...","Ае, захавать cream, motherfuckers Захавать cream. В голове маразм, вспоминаю старое Хочу начать всё сначала Так, как было раньше Куражи и фарш, тусы на крышах Широкие штаны, никаких кружков Только форум хип-хопа Да и пёрло по-другому, не то, что сейчас Спирт палёный, все передвижения в облаке А раньше хуёво становилось с одного **** Мало кто вспомнит Движения на улице были достойные Вагончик тронулся, а пассажир остался Всё это приводит к тому, что начать надо с чистого листа И не так важно само",0.7844840288162231,0.21551597118377686,unnatural,0.7844840288162231
182,"А, а, , е Первый раунд. Автобиография, мемуары Хорошие воспоминания И просто шмары Помню, давали жар...","А, а, , е Первый раунд. Автобиография, мемуары Хорошие воспоминания И просто шмары Помню, давали жару Не стали бы бомжами Автобиография, мемуары  Помню давали жару Автобиография, мемуары. Помнишь, как сосала хуй ты у меня? О да, я тоже это помню И с каждым днём на волю выхожу Я покажу пару примеров вверх Чтобы быть пел И чтобы не глотать сперму Прости, но нету слов Чтобы выразить, вырасти-, вырастить куст конопли Чтобы всех спасти смог И накрыть блат Тот, тот кому доктор впустил в долг Чтобы не ",0.9873359799385071,0.012663966044783592,unnatural,0.9873359799385071
183,"Пойми меня, пойми меня Когда я пьян - накурен план Когда глаза стеклянные Когда я синий при лавэ. По...","Пойми меня, пойми меня Когда я пьян - накурен план Когда глаза стеклянные Когда я синий при лавэ. По ночам делать вроде нечего Вот вам история одного вечера Порим суку беспечную На локал медию - песни охуенные По рифмам и текстам  На копье по дровам Ломаю дрова бампером Врубаю заднюю и вижу: Летит мозг с кардана. А у меня гидры грамм, поехали к парням Через бит и тон разбило Позже ещё замутим . Кроет крышу под дождём Я летом с косяком в руках Я начал мыть подъезды с 8-го класса Моя история - как",0.9461318850517273,0.05386803671717644,unnatural,0.9461318850517273
184,"Двое типов на интерес, в прикол, в карманный бильярд Такой рот — один на миллиард MasterCard, Visa П...","Двое типов на интерес, в прикол, в карманный бильярд Такой рот — один на миллиард MasterCard, Visa Пока я картой пудру ровнял — яйца мне нализывала Давай сделаем это по-быстрому Волшебство в музее Adidas Gazelle, ""Стоник"" поло Встреча в школе Говорят, в первый раз в жопу больно От заразы — презер В натуре, как молодец Напичкал свинцом твою каменоломню Насколько помню, как кот в сапогах Так грибок на твоих ногах — хуйня ВИЧ у меня, тубик крытый Но если чё — отсыплю шалы Хочу приготовить тебя, как",0.9872182607650757,0.012781749479472637,unnatural,0.9872182607650757
185,"Вырастить куст конопли! Вырастить куст конопли!. Сидим в бункере, уминаем булки Здесь звуки гулкие, ...","Вырастить куст конопли! Вырастить куст конопли!. Сидим в бункере, уминаем булки Здесь звуки гулкие, пьют и курят Избавляются от скуки, вечно в говно По жизни в плотном кумаре Нет, ну мы не наркоманы, просто ежи в тумане Тут в подземельях мало света, много дыма На наших лицах нету масок и гривы Всё правдиво, всегда избыток смеха и отборного бреда Много ответов, и нету нихуя вопросов Дешёвые понты, закосы Ни грамма фальши, а много киллограмов ганжи Запрещаемся пивом плотно и едем дальше. Смотри, а",0.9450440406799316,0.05495593696832657,unnatural,0.9450440406799316
186,"Грузинский шашлык, красивая ситуация У моей девушки менструация, я ей читаю нотацию Иди нахуй, слышь...","Грузинский шашлык, красивая ситуация У моей девушки менструация, я ей читаю нотацию Иди нахуй, слышь, братиш. Я копчик разъебал с ходу заднеприводному В мусарку 3 привода Почему на районе мутят хуйню? Я говорю мусору, стебусь ""Чувак да я тебя ебу, чувствую"" Теперь что наслаждаюсь, сколько можно воровать безнаказанно? Как училка в школе указкой объясняет тебе наглядно перед одноклассниками. Эй братан, по чем телефон брал? Вчера проебал У меня в говне гандон Слышь заноза, прохожу седой в космос Го",0.5081892609596252,0.49181076884269714,unnatural,0.5081892609596252
187,"Здесь так много важных строк.... Прошу тебя, дружок, дослушать наш альбом До последних строк, напряг...","Здесь так много важных строк.... Прошу тебя, дружок, дослушать наш альбом До последних строк, напрягись, и ты поймёшь Как мир широк, ведь ты не одинок Я уверен, ты поймёшь всё с первых нот Суть важного: здесь всё практически правда, реально В нём много злости, секса, и наркотиков Только не отмазывайся, что ты не так живёшь Тогда либо ты дебил, либо лох, сделай вздох Прими к сведению, извлеки урок полезный Не знаю что ты усёк, но я сказал всё верно",0.4312330484390259,0.5687669515609741,natural,0.5687669515609741
188,Каждый хочет бабу  Каждый хочет бабок Каждый  хочет бабу  Каждый  хочет бабок Каждый  хочет бабок. К...,"Каждый хочет бабу  Каждый хочет бабок Каждый  хочет бабу  Каждый  хочет бабок Каждый  хочет бабок. Каждый хочет бабу Кот ссыт в тапок Любитель  хип-хапа Повар испачкал фартук Не будь мутантом Упал в ночь Ивана Купалы, вся деревня бухала Кокс с носа вытирал об рукав Не спускай палец с курка Пускай все бухают Огни города потухают Крутили вертухая, но нам плевать на это, парень В двоем одного пиздюка обуваем, так бывает Каждый отдыхает, как хочет, но это опасно... очень - выходить на улицу Миша Пог",0.5871535539627075,0.4128463864326477,unnatural,0.5871535539627075
189,"Спетуш Moscow City ЦСКА ненавидит Спарта-а-а-а-а-ак! Ненавидит Спартак ЦСКА ненавидит, ненавидит, не...","Спетуш Moscow City ЦСКА ненавидит Спарта-а-а-а-а-ак! Ненавидит Спартак ЦСКА ненавидит, ненавидит, ненавидит Спарта-а-а-а-а-ак! Ненавидит Спарта-а-а-а-а-а-а-ак Спартак, Спартак Ненавидит ЦСКА ЦСКА! Ненавидит ЦСКА Спартак Воу, воу, воу, воу, воу, воу!. А какой в этом смысл? Спартаку ЦСКА ненавидеть Если сборная ваша На неё больно нам всем смотреть Её видеть Выступления на международной арене Какого хуя нам её ненавидеть, если мы играем как гении!. Нет футбольных мастеров Закончилась, закончилась и",0.9866379499435425,0.013362093828618526,unnatural,0.9866379499435425
190,"Новый формат в переиздании, рэп другими словами Оказали влияние, в массы вылили Хуле вы так вылупили...","Новый формат в переиздании, рэп другими словами Оказали влияние, в массы вылили Хуле вы так вылупились? Цирк дю Солей С нами не соскучитесь С Урала тучи спустились Vibe, Jahmal, Триагрутрика и АК Хули тут ещё скажешь?  Едем далее, мы не считаем номинал Дайте вилку лошку, лапшу с ушей собрать Я давно употреблял, наладил связь с перевалом Там всего навалом Ну и ввалят, если что, порядком нормально Кривое зеркало или на ебле стелька Гуф в колонках стелет Яблоки на снегу, время по кругу Наложили обр",0.6739515066146851,0.3260485529899597,unnatural,0.6739515066146851
191,"Я-я Йоу-йоу ,а кому-то Носитель А А кто-то. Член в руке В жопе вдалеке Я вижу налегке Мой воздух гот...","Я-я Йоу-йоу ,а кому-то Носитель А А кто-то. Член в руке В жопе вдалеке Я вижу налегке Мой воздух готов Просто идти Во время Хотел найти Звёзды,эти звёзды Кому-то,будто бы Хуюпта В жопе вдалеке Шлюха, Мой воздух Без Хотел,хотел Эти звёзды Вот он,готовый Сергей Шнуров Хуяритводку уже подругами Шлюха Болеет карантином Эй Готов Сергей Он хуяри- Шлюх-шлюхами Не от меня По голове дрочить. Чё Ничё,нормально Йоу-йоу-йоу Искусственный пидормот Валера 8 марта,кто-то чешет залупу,а кому-то не надо Носители",0.9520303606987,0.04796969145536423,unnatural,0.9520303606987
192,"Зачем стоишь? Губа не дура Я кашляю Нас окружают каштаны, мне страшно Bad trip, кошмар, было сначала...","Зачем стоишь? Губа не дура Я кашляю Нас окружают каштаны, мне страшно Bad trip, кошмар, было сначала жарко Под кожу два куба черняги, глаза сужены Заранее купил острые ножи, тем же вечером в душ Как ниндзя, изящно сниму кожу Подкожный жир - это твои грехи - сбрось их Прыгни на турник В нэте анаболик заценил Меня зацепило Внутри неугасающий пыл В комнате пыльно От стабильности след простыл Ты слила краску и убрала холсты С виду ты русская, метро Белорусское Касаюсь к тебе, притирюсь Слышал, ты по",0.9854087233543396,0.014591312035918236,unnatural,0.9854087233543396
193,"Тебя притягивает к компьютеру 0 байт, 0 секунд, 65, 43, два нуля ___ пузыря, и немного пороха Вмазат...","Тебя притягивает к компьютеру 0 байт, 0 секунд, 65, 43, два нуля ___ пузыря, и немного пороха Вмазать в туалете Макдоналдса Уважай мою эстетику Хочешь стать похожим? Подняться если что поможем А, стать Карлсоном и жить на крыше Дышать запахом шишек С тёлкой пышной Её тело как-будто дышит На ветру мне колышет Она же пышная Купил винишка и немного шишек Какой-то храп вроде слышу Ведь я МС Блёв, тусуюсь на крыше. Сейчас в иримшике варим гашиш По паре крышек для наших Максим Синицин курит KLAN Comed",0.6261290907859802,0.3738709092140198,unnatural,0.6261290907859802
194,"Йо, раз, два, три Бывает такое, что нет алиби Ни у тебя, ни у него Похуй на всё, но мы живём, живём,...","Йо, раз, два, три Бывает такое, что нет алиби Ни у тебя, ни у него Похуй на всё, но мы живём, живём, живём Вот так вот. У нас есть алиби Когда магазин грабили, товар сплавляли, от улик избавились Было время, не спорю Получили поровну С дела номер 7 мне был вынесен приговор И всем, кто был со мною Качая головою, закрыли за мной решетку Но я не помню, был под водкой На судью пока что похуй, я спокоен, зная Что всё нормально будет Что прокурор залупу студит Что все дела закрыты будет Что будет праз",0.8033481240272522,0.19665181636810303,unnatural,0.8033481240272522
195,Микрофон записывает порнуху Он записывает... пор... ну...ху Поднимите руки высокие Мы подавали свои ...,"Микрофон записывает порнуху Он записывает... пор... ну...ху Поднимите руки высокие Мы подавали свои стуки Вас не взяли в институты Потому что ваши руки очень даже не просты Побрей усы  Корчишь лыбу, да ты не ссы А ты не ссы. Хуёво, не пизди И если ты вырастишь Ты вырастишь гадом Пизды дать, будешь наградой Для своих детей, ты гей, ты блять пидарас Ты чо ахуел? Ты вьебашишь мне по ебалу, да? Такая музыка играет в мусорк... да-да-да Не удаётся смысл передать без звука Хип-хоп арифматура Хип-хоп ар",0.8505637645721436,0.14943625032901764,unnatural,0.8505637645721436
196,"Сигарета в зубах, ночь на дворе Пытаюсь нащупать спички в кармане Искаженная тень на сером асфальте ...","Сигарета в зубах, ночь на дворе Пытаюсь нащупать спички в кармане Искаженная тень на сером асфальте Заставила сделать три шага дальше Дым, попавший под свет фонаря Очеркнув границу своего свечения Покружив немного, на секунду застынет Потом испарится, бля, я че, влюбился? Ну да, по ходу дела так бывает, парень Но ты не парься, все нормально Если че не так – говорят, что время лечит раны Так что все ништяк, ничто не постоянно Двадцать белых роз, одна красная Бог видит, я желаю тебе счастья Сегодн",0.8537361025810242,0.14626385271549225,unnatural,0.8537361025810242
197,"Гудбай! Избитый вид, ты впитываешь счастьё Улыбка на лице, на зубе не поглубже Боль при оргии на душ...","Гудбай! Избитый вид, ты впитываешь счастьё Улыбка на лице, на зубе не поглубже Боль при оргии на душе Как всё так получилось? Не знаю я и сам, но всё вокруг погано Скажу друзья и вам: Живёшь? Живи! И жить давай другому! Гудбай, я обратно в кому!. Ну всё ребятки, гудбай, я обратно в кому! Ты впитываешь счастье",0.5104264616966248,0.48957356810569763,unnatural,0.5104264616966248
198,Ааа не отбить бока. Расцветают маки В бараке у каждого партаки Есть даже зэки из Киева Уже не качают...,"Ааа не отбить бока. Расцветают маки В бараке у каждого партаки Есть даже зэки из Киева Уже не качают петухов треки Иезекииля На языка у Ильи угри В топку закинул угли А помнишь, как раньше любили есть Унаги-Маки? Помнишь, как мы уминали нахуй? Пакуй свою рубаху - мы все пойдем по этапу Бухаем брагу тут В столовой овощное рагу Жру эту хуйню и прям ржу не могу Че-то прихватило живот, мать твою за ногу Эх, начать бы все заново На адвоката деньги заняли, сначала, вроде, замяли Но, на самом деле, он ",0.8694005608558655,0.13059939444065094,unnatural,0.8694005608558655
199,"Александр Владимирович Потапов, вот он, перед вами стоит, он приехал по просьбе инициативной группы ...","Александр Владимирович Потапов, вот он, перед вами стоит, он приехал по просьбе инициативной группы вашего дома, которую возглавляет председатель домового комитета. Тут самые замесы лютые Пока ты далеко стоишь в твою жену все хуй суют Какая разница, плейбой, ты просто блять стой Прежде чем на волю родился был наказан пиздой Такие треки аморальные, стереть закон было Да что ты знаешь, терпила, о том, как делать бомбу Все бесятся в инете, типа такой рэп расстроил Ебать вас в жопу раз триста, плохо",0.2890414595603943,0.7109585404396057,natural,0.7109585404396057
200,"Безбашенные МС - соси! Рифмы и басы, мои ударные бьют в башню, обсажены Наверное клёвые, наверное но...","Безбашенные МС - соси! Рифмы и басы, мои ударные бьют в башню, обсажены Наверное клёвые, наверное новые рифмы у меня!. Слушай нас, слушай нас Пишут сроки, повышаю бас без мороки А кто не понял - ломаем ноги Делаем ставки в игровых автоматах Разводим лохов на бабки, рвём глотки Фанатам в парке снятую одежду меняем на бабки Тёлки пьют пиво, стреляют глазами Мне нравится когда они открывают бутылки зубами Ни один день, ни один час - мы будем класть на вас. Это столичные рифмы, столичный хип-хоп Я ч",0.6833562254905701,0.31664377450942993,unnatural,0.6833562254905701
201,"Lucky, Lucky, Lucky, LuckyProduction Ребят, я больше так не буду! Это Lucky Я больше так не буду! Lu...","Lucky, Lucky, Lucky, LuckyProduction Ребят, я больше так не буду! Это Lucky Я больше так не буду! LuckyProduction Йоууу Kunteynir!. Эй, ёба Давай приколим парашют из двух литровой кока-колы Район Лефортово все помнят Эти звуки поздней ночью не дают покоя твоему очку В руке розочка, в кармане хуй На базаре какой-то петух резанул трулики Пустили его на шаурму, так уж вышло, хули Юлий Долгоруков поднял руку Ваш рэп — залупа, а Kunteynir нужно слушать Галактика такая штука Чёрная дыра как загадка дл",0.6197348237037659,0.38026511669158936,unnatural,0.6197348237037659
202,"Только не говорите,что некоторые там погибли в Брэдфорде  Чисто-условно Называется Ну Что раньше был...","Только не говорите,что некоторые там погибли в Брэдфорде  Чисто-условно Называется Ну Что раньше был,был Был этот Короче,они раньше,ну раньше встречались перед выездом в Киев Значит,да,а таковых было очень много Ну мало, Высоты,слой,вниз головой Или в поколение А перемах - это Обычное дело сейчас,но,а затем ещё появится год в этом году А, такое, что потом запоминается и передаётся,скажем Если можно так Из уст в уста,из поколения в поколение Какие матчи могли вы вспомнить Ну самый крупный из наше",0.9566400051116943,0.04336003214120865,unnatural,0.9566400051116943
203,"Где же ты, где Звездочка алая? Где же ты, где искорка малая? Где же ты, где чувство глубокое? Счасть...","Где же ты, где Звездочка алая? Где же ты, где искорка малая? Где же ты, где чувство глубокое? Счастье далекое где же ты, где?. Тебя притягивает к компьютеру. Да ладно Парни,не парьтесь Йоу Чё за хуйня? ""Смех""",0.38417530059814453,0.6158246994018555,natural,0.6158246994018555
204,Сперма в жопе сбилась Сперма Спер— Спер—. Если нужен насвай — звоним Раскольникову Снимаемся в порно...,"Сперма в жопе сбилась Сперма Спер— Спер—. Если нужен насвай — звоним Раскольникову Снимаемся в порно на фоне советских ковров Снимаемся в порно на фоне советских ковров. Если нужен насвай — звоним Расколу, снимаемся в порно Если нужен насвай",0.544745147228241,0.4552548825740814,unnatural,0.544745147228241
205,"Мы режем наш первый арбуз, мой первый астраханский арбуз Яна, ты пьяна, сними обувь, сними бабки с к...","Мы режем наш первый арбуз, мой первый астраханский арбуз Яна, ты пьяна, сними обувь, сними бабки с карты, Ян Раздвинь ноги под партой и покажи мне пизду И всем парням прям на паре Под Kunteynir всем давала полапать свой анус Улица Академика Янгеля адрес Короче, я от тебя съебываюсь. Астраханские арбузы имеют очень странный привкус Вдруг, укус кожаной змеи Извини, но уже нет выбора И либо ты все пойми, либо в меня выстрели Не могу собраться, если под дисками Нарезка колбаса-салями Кальян и быстры",0.4867766797542572,0.5132233500480652,natural,0.5132233500480652
206,Очко жмет у тебя Когда видишь меня лицо Хотел как лучше Но мы на улице И ты наюзана Смотрю на твое д...,"Очко жмет у тебя Когда видишь меня лицо Хотел как лучше Но мы на улице И ты наюзана Смотрю на твое декольте Там бусы Пойдем выпьем в кружке На плазме футбик Помнишь, ебал тебя в бутсах? Эй, не бузи , мусор Сегодня меня подруга тусит А я в образе После снежка подморозило Чешишь носик, растираешь по деснам Как будто это сон все И мы не проснемся Но, я по-прежнему с тобою, солнце Тазик японский Похуй , что в салоне воняют носки Нас кинули Но у меня осталась плитка с того кила В кал водила В сапогах",0.9552710056304932,0.04472897946834564,unnatural,0.9552710056304932
207,Паша Техник и Godia Че за хуйня А. А Парни обоссались в подъезде от Strike'a В районе живота порвала...,"Паша Техник и Godia Че за хуйня А. А Парни обоссались в подъезде от Strike'a В районе живота порвалась борцовская майка Я бы жил на Ямайке, но только что проверил закладку  Бывает принимают И отношения с родными, нихуя не гладкие Кормил стерву шоколадкой Губы красные, яркие Пизданул бомжа пяткой У него ебало все в пятнах Паша Техник сделал тройное сальто Это невероятно Пролил сок, томатный Охуел от аромата бомбиты Хуй встал, и я попросил у неё номер мобильный Осадки обильные обещали, но мне как-",0.8520800471305847,0.14791998267173767,unnatural,0.8520800471305847
208,"АУЕ , жизнь ворам Привет Intigam Е,е,е. Попросили зачаток Мой отпечаток знают в Бронницах Поезд трон...","АУЕ , жизнь ворам Привет Intigam Е,е,е. Попросили зачаток Мой отпечаток знают в Бронницах Поезд тронется Электроника твоих почек Пирсинг на сосках Потерялся в соснах Тёмный лес, соска Собирай хворост , щас разведём костёр Сосиски на шампур Сегодня ты халтуришь натурой Завтра каламбур - твоя жопа кобура Твоя конура всегда на ура На районе уже с утра народ толпится в проёме Твоя жопа в проёбе, это старый приём Ты выглядишь как будто переёбан поперёк Штырит от йогурта За верёвкой в ларёк Мои лёгкие",0.8965789675712585,0.10342104732990265,unnatural,0.8965789675712585
209," Для тех, кто в кедах: Направлю мысль слепых Пыхтел около метрополя С фанатами Стаса Пьехи Потом на ..."," Для тех, кто в кедах: Направлю мысль слепых Пыхтел около метрополя С фанатами Стаса Пьехи Потом на выезд Слились типы со стафчиком Прикололись сальвии «Паша Техних нас накурил» Я пересрал А он кричит «Камеру доставай» Это я на кассе Сняла трусы с себя Они как повязка у Черепашек Ниндзя Сосала жадно Что даже захлебывалась Почуял вкус крови Лежишь на кровати Ухожу Ждёшь второго-третьего. Свинья не львица, свиноматка — волчица В голове штиль . Писал на докторскую , а ты на первую Но потом любовь з",0.9835188388824463,0.01648120954632759,unnatural,0.9835188388824463
210,"Эй, Йоу, Йоу  Как пиздато кататься на Лексусе От Москвы до Лас-Вегаса Пишем новые песни, как было ве...","Эй, Йоу, Йоу  Как пиздато кататься на Лексусе От Москвы до Лас-Вегаса Пишем новые песни, как было весело, вокруг плесень И нехуй ко мне лезть Перемены времени Хочется матом потэгать И покататься на велике И вылизать манду Веры Я неверный, вертел всех на вертеле Впереди две дороги белые Ход конём во времени Шах и мат поколеньем Все на колени лепят пургу Хочется кого-то нагнуть Но не могу проснуться Бубенцы прилипли ко лбу курицы Голова кружится На ляжках кружева Свадьба в стиле андера — история д",0.9864831566810608,0.01351681724190712,unnatural,0.9864831566810608
211,"Тебя притягивает к компьютеру 0 байт, 0 65 43 и два нуля Эфир пузыря и немного пороха Вмазать в туал...","Тебя притягивает к компьютеру 0 байт, 0 65 43 и два нуля Эфир пузыря и немного пороха Вмазать в туалете Макдональдса Уважай мою эстетику Хочешь стать похожим Подняться если что поможем Стать Карлсоном и жить на крыше Дышать запахом шишек С тёлкой пышным Её тело как будто дышит На ветру не колышет Она же пышная Купил винишко и немного шишек Какой-то храп вроде слышу Ведь я МС Блёв тусуюсь на крыше. Сейчас в варим гаш По паре крышек для наших Максим Синицын курит клам Comedy Club в хлам И дом 2 то",0.9245216250419617,0.0754784345626831,unnatural,0.9245216250419617
212,"Магистр хип-хапа здесь. Девушки , кто мне сегодня сделает минет за деньги? Москва , Юго-Восток Р-раз...","Магистр хип-хапа здесь. Девушки , кто мне сегодня сделает минет за деньги? Москва , Юго-Восток Р-разденьтесь К нам наконец-то пришло лето 5 эсс , 32 белый Анжелика дает в жопу за белый Я с Серпухова Баста меня тоже знает Три раза в неделю слушает меня, пидорас. Я иду по улице и тоскую Люблю потоскух Стоим такие на кухне Пока жареный петух не клюнет Ты кайфуешь душного Пыталась быть душевной В жопе траншеи Схватил ее за шею Че спиздела перстень?. Хуем резиновым пиздит опездола Хуй завязанный И то",0.6106738448143005,0.38932618498802185,unnatural,0.6106738448143005
213,"Йе, йоу, 158, Нигатив, йоу, Лысый Йоу, Техник, йоу, Борода, Джимми Эскобар Я начинаю, йоу, слушай, п...","Йе, йоу, 158, Нигатив, йоу, Лысый Йоу, Техник, йоу, Борода, Джимми Эскобар Я начинаю, йоу, слушай, парень, йоу, я начинаю. Здарова братцы, что я значу, хороший вопрос Если разобраться, для кого-то я йоу в широких штанах Без капли ума, красные глаза, указательный палец пропитан никотином Ебал я всех, кто во мне кретина видит!. Что я значу, когда в руке дотлеет сплиф Что я значу, когда закончится мотив Что я значу, Что я значу? Что я значу? Что я значу!. Текста, микрофоны, бычки на полу Прожжённые",0.6697027683258057,0.33029723167419434,unnatural,0.6697027683258057
214,"Малафья течет по усам , парень Малафья течет по твоим усикам . Эльдар предлагает вступить в половую ...","Малафья течет по усам , парень Малафья течет по твоим усикам . Эльдар предлагает вступить в половую связь за сим карту Пускай он картавый слегка От пивка пенка на рукавах А у моей подруги малафья на губах Это в простонародье - сперма в жидком состоянии, чувак Это как сосаться на расстоянии , просто запомни на века Это движение ТГК и горло Стрелочник хуже петуха Принимаю парик от Федука На нём кепарик и педали Nike Airmax на ногах С хачами драки на ножах. Эй чувак, где же девчонки? Пора начинать ",0.5102127194404602,0.4897873103618622,unnatural,0.5102127194404602
215,"Ну-ка давай-ка, уёбывай отсюда Россия - для русских Москва - для москвичей А ну-ка давай, уёбывай от...","Ну-ка давай-ка, уёбывай отсюда Россия - для русских Москва - для москвичей А ну-ка давай, уёбывай отсюда. Смотри фокус я на машине — я судебный пристав Электрик по технике на выставке забрал мои трусы, брею усы С вами Блёв MC, привет, я вышел из лексуса Кокаинщик на кожаном кресле, живу весело Ты помнишь рэп на кассете? Он играл на той дискотеке, пока я продавал десятку твоим друзьям Сейчас бы Сталин наседал, он бы оторвал руки нахуй Клевета передавай привет Intigam и Птахе Еду по улице Гашека М",0.34430789947509766,0.6556920409202576,natural,0.6556920409202576
216,"Миша, здравствуй Тебе привет от Насти Кстати, меня скоро пустят по статье, посадят Мусора , мать их ...","Миша, здравствуй Тебе привет от Насти Кстати, меня скоро пустят по статье, посадят Мусора , мать их К счастью, с мамой все нормально Все ровно и все правильно Она уже в ударе, парень И ты там, как правишь? Говорят, хуево кормят Понимаешь, как надо не вьедишь Это норма Для того, чтобы ты вырос солдатом Без мозгов, брат , но мастером работы с лопатой Год копать хуй знает чего Нахуй оно надо Я лучше буду тут, блядей, трахать Покурить, хотя ну его нахуй тоже 228 грозит этой осенью - осторожнее Надо ",0.49363964796066284,0.5063602924346924,natural,0.5063602924346924
217," Хочу , но не сейчас Через пару часиков Ты останешься без трусов, глиномес Папа лени принял по полно..."," Хочу , но не сейчас Через пару часиков Ты останешься без трусов, глиномес Папа лени принял по полной От кайфа поплыл кончой он Если сам ты пиздализ Не делай вид , что завтра будешь глиномес Разруха стереотипов Не гоните беса, пидоры Меня тошнит от этого Не важно , не переживай Психологический кайф Педофилический рай В Голландии признались девочками - неправильно Размутил с картавой Замутил квартиру В чужом теле наводку дала Мы с Вадиком тебя ебать не хотели На свадьбе из фантазии в реальность Т",0.7412539720535278,0.25874602794647217,unnatural,0.7412539720535278
218,"Их злодеяния потрясают своей бессмысленной жестокостью Они преступили не только общечеловеческие, но...","Их злодеяния потрясают своей бессмысленной жестокостью Они преступили не только общечеловеческие, но и законы преступного мира Смысл их преступления.... 158, дядь, с чего начать Можешь в рот взять Пока ты гонял на футбол, твою маму ставили раком Разводил малолеток взять на клыка за последнюю пятихатку Юра ищет портал, а Юля хоронит папу Пока ты гонял на футбол, сука, твою маму ставили на кол Удары американских войск по Ираку Я ставлю Риту раком и включаю музыку Банда на выезде с миссией, а я зак",0.9575413465499878,0.042458679527044296,unnatural,0.9575413465499878
219,"Говорят, жизнь - это хардкор Говорят, жизнь - это хардкор , это хардкор Это хардкор , э-э-э-это хард...","Говорят, жизнь - это хардкор Говорят, жизнь - это хардкор , это хардкор Это хардкор , э-э-э-это хардкор Каркает ворон, как застрявшая конча в горле Контролирую поставки соли в Лефортово, поставки соли Задушил нахуй этого тут же Иногда я бесстыжий В Альпах катался на лыжах Пивко глушили ""Кошелек, или жизнь, пидор?"" Я чищу помидор Часто не хватает на корм Умирает кот Говорят, жизнь - это хардкор  Каркает ворон , ка-ка-ка-каркает ворон  Говорят, жизнь - это хардкор  Говорят, жизнь - это хардкор, эт",0.9853730797767639,0.014626993797719479,unnatural,0.9853730797767639
220,"Исламский пост , христианский крест И пропасть огромная, как порез Унылых сердец Слушающий, да прочи...","Исламский пост , христианский крест И пропасть огромная, как порез Унылых сердец Слушающий, да прочистит уши Ты хочешь , чтоб сам всемогущий пел в твоем ебучем кабаре За это твою книгу жизни забудут в столе Как и твой дешевый присказ Запомни, я призрак Снующий в аллеях Пасущий оленей А это мой молебен Для тех , кто не секет И новых доколений Припасено огниво Эй, братан , подмигни им Помоги им, истукан По-моему ам ба вам проказники Повелители Велит - вандальте митинг Оставьте только дома Чтобы бы",0.987133800983429,0.01286621205508709,unnatural,0.987133800983429
221,"Как бурёнка, как быдлоконик В тачке делаю, короче, тебе две точки всего Ногу, бля, свело В лодке поп...","Как бурёнка, как быдлоконик В тачке делаю, короче, тебе две точки всего Ногу, бля, свело В лодке поплывём А ты в Lacosteах кедах Но к солдатам в джинсах Жи есть, епта. Синицын ловит кайф на старые клипы Телкам он лизал клитор В лифте проебал свой клит, взял себе Dolce Gabbanу Чувствую себя намного проще Неважно, кто мне хуй дрочит Мастурбировать - это не просто С руки в парке я подкормил дрозда Все равно за это придётся ответить мне, братка Ответить мне, братка. Вскоре, как Шаляпин разложил по н",0.959663987159729,0.04033604636788368,unnatural,0.959663987159729
